,time,tx,address,rx
3998,71.393337,000100b60000000b00000015,0300010000000100014d00,000100b60000000b0000003e000100250027000e0011000100070000000000000000000000000000000000000000000000000000000000000000000000c7
4020,71.740868,000100b70000000b00000016,0300010000000100014d00,000100b70000000b0000000c010100320024000e00110001003d0000000000000000000000000000000000000000000000000000000000000000000000d7
4042,72.109962,000100b80000000b00000017,0300010000000100014d00,000100b80000000b0000003e00010035001d000e0011000100060000000000000000000000000000000000000000000000000000000000000000000000ce
4064,72.453819,000100b90000000b00000018,0300010000000100014d00,000100b90000000b0000000c01010031001d000e00110001003b0000000000000000000000000000000000000000000000000000000000000000000000cf
4086,72.796002,000100ba0000000b00000019,0300010000000100014d00,000100ba0000000b000000f6000100180017000e001100010001000000000000000000000000000000000000000000000000000000000000000000000060
4108,73.188836,000100bb0000000b0000001a,0300010000000100014d00,000100bb0000000b0000003e000100080017000e00110001000500000000000000000000000000000000000000000000000000000000000000000000009d
4130,73.486066,000100bc0000000b0000001b,0300010000000100014d00,000100bc0000000b0000000c0101000f0016000e0011000100390000000000000000000000000000000000000000000000000000000000000000000000a7
4152,73.814091,000100bd0000000b0000001c,0300010000000100014d00,000100bd0000000b0000004c0001002b0013000e0011000100060000000000000000000000000000000000000000000000000000000000000000000000cd
4174,74.208834,000100be0000000b0000001d,0300010000000100014d00,000100be0000000b0000003e0001001b0012000e0011000100040000000000000000000000000000000000000000000000000000000000000000000000ad
4196,74.553901,000100bf0000000b0000001e,0300010000000100014d00,000100bf0000000b0000000c010100010030000d0011000100370000000000000000000000000000000000000000000000000000000000000000000000b3
4218,74.89834,000100c00000000b0000001f,0300010000000100014d00,000100c00000000b0000000f010100010017000c00110001000400030000000000000000000000000000000000000000000000000000000000000000006d
4240,75.225399,000100c10000000b00000020,0300010000000100014d00,000100c10000000b0000003d000200330012000c0011000100020002000000000000000000000000000000000000000000000000000000000000000000c6
4262,75.622044,000100c20000000b00000021,0300010000000100014d00,000100c20000000b0000003e000100330012000c001100010003002c000000000000000000000000000000000000000000000000000000000000000000f2
4284,75.959704,000100c30000000b00000022,0300010000000100014d00,000100c30000000b0000003e000100220012000c001100010002002d000000000000000000000000000000000000000000000000000000000000000000e2
4306,76.305366,000100c40000000b00000023,0300010000000100014d00,000100c40000000b0000003d000100220012000c0011000100010002000000000000000000000000000000000000000000000000000000000000000000b6
4328,76.693307,000100c50000000b00000024,0300010000000100014d00,000100c50000000b000000f500010002000c000c001100010001000000000000000000000000000000000000000000000000000000000000000000000047
4350,77.043458,000100c60000000b00000025,0300010000000100014d00,000100c60000000b0000004c00010024000b000c0011000100050000000000000000000000000000000000000000000000000000000000000000000000c4
4372,77.369593,000100c70000000b00000026,0300010000000100014d00,000100c70000000b0000003e0001001c000a000c0011000100010000000000000000000000000000000000000000000000000000000000000000000000aa
